"Cidade","Bioma","Estado","Regiao","Geocode","Eficiencia_VRS","Efic_Norm_VRS","Eficiencia_CRS","Efic_Norm_CRS","Latitude","Longitude","x1","x2","x3","x4","x5","y1","y2","Iy3","Iy4","z1","z2","z3","z4","z5","z6","z7","z8","z9","cluster","Eficiencia_Bootstrap"
"Boa Vista do Ramos","Amazônia","AM","NORTE",1300680,1,0.999999999999997,1.08203024846973,0.92418858106255,-2.97,-57.59,50141.1,533,3374.35,6098,314,16927,30024.67,3.11143e-05,16894,0.79,0.06,0.00536193,0.171245421,0.96,0.051831993,7138,-2.97,-57.59,"0.76 - 1.00",1.08709310377988
"Boca do Acre","Amazônia","AM","NORTE",1300706,1.16008083723941,0.862008894466054,1.57028696321153,0.63682627661559,-8.75,-67.39,330680.8,5132,27452.86,9425,4741,79759,171024.18,2.39614e-06,16762,0.91,0.06,0.000592944,0.178530643,0.71,0.06581678,1558,-8.75,-67.39,"0.76 - 1.00",1.22061792067674
"Borba","Amazônia","AM","NORTE",1300805,1.00000000000005,0.999999999999949,1.29346274525068,0.773118517461588,-4.38,-59.59,39667.3,1641,3702.74,8701,723,23895,26403.59,4.77655e-05,30353,0.92,0.13,0,0.134938002,0.72,0.035796767,0.92,-4.38,-59.59,"0.76 - 1.00",1.13044601526596
"Caapiranga","Amazônia","AM","NORTE",1300839,1.00000000000003,0.999999999999969,1,1,-3.32,-61.2,3619.1,206,242353,620,46,3935,2619.11,0.000166729,12767,0.86,0.08,0.009389671,0.125,0.54,0.023474178,1356,-3.32,-61.2,"0.76 - 1.00",1.14036782162155
"Canutama","Amazônia","AM","NORTE",1300904,0.999999999999849,1.00000000000015,1.00000000000008,0.999999999999917,-6.53,-64.38,157963.3,3191,12817.33,4168,1777,72415,110833.75,1.75639e-05,24733,0.7,0.08,0.000971817,0.201793722,0.63,0.064139942,0.46,-6.53,-64.38,"0.76 - 1.00",1.12659108064938
"Carauari","Amazônia","AM","NORTE",1301001,1.00000000000046,0.999999999999542,1.00000000000044,0.999999999999562,-4.88,-66.89,266089.9,1097,3817.92,4026,364,22730,258521.66,8.4638e-05,14299,0.86,0.04,0.002657807,0.195255475,0.35,0.012624585,1099,-4.88,-66.89,"0.76 - 1.00",1.141571850173
"Careiro","Amazônia","AM","NORTE",1301100,1.32501229133049,0.754709980083179,1.44905217886652,0.690106274007485,-3.76,-60.36,95427.6,2271,13338,8397,806,37996,61501.94,1.89687e-05,18.91,0.82,0.09,0,0.191850594,0.87,0.079441292,6135,-3.76,-60.36,"0.76 - 1.00",1.40823130098413
"Careiro da Várzea","Amazônia","AM","NORTE",1301159,0.999999999999916,1.00000000000008,1.07469946179999,0.930492696372174,-3.22,-59.82,64704.5,2597,14976,5976,1054,62477,22018.7,7.97523e-06,31721,0.87,0.1,0.003800217,0.212824011,0.84,0.045602606,11.11,-3.22,-59.82,"0.76 - 1.00",1.12676290829343
"Coari","Amazônia","AM","NORTE",1301209,1,1,1.18863650906023,0.841300088275624,-4.08,-63.14,73094,3340,4840.28,8782,670,42274,59697.47,0.000113071,19684,0.94,0.06,0.001840773,0.134674923,0.83,0.067648412,1462,-4.08,-63.14,"0.76 - 1.00",1.10431525466723
"Codajás","Amazônia","AM","NORTE",1301308,1,1,1.06355052880396,0.940246817539144,-3.83,-62.05,69653.4,1590,2464,3878,706,23911,61019.09,0.000112121,19168,0.87,0.29,0.000884956,0.158469945,0.86,0.115044248,1487,-3.83,-62.05,"0.76 - 1.00",1.07109807589971
"Eirunepé","Amazônia","AM","NORTE",1301407,1.92427371732555,0.519676588105069,2.11937508895742,0.471837196355804,-6.65,-69.87,13469.7,1762,3157.59,4641,874,14859,2015.67,3.78485e-05,19.43,0.96,0.32,0,0.100137174,0.55,0.063688213,2331,-6.65,-69.87,"0.51 - 0.75",2.04978519040609
"Envira","Amazônia","AM","NORTE",1301506,1.09615588950482,0.912279001166284,1.27519108648686,0.784196196630415,-7.43,-70.02,70561.1,1090,3300.3,5885,1607,21349,48552.85,2.21282e-05,19005,0.64,0.3,0,0.109295199,0.79,0.045719844,2597,-7.43,-70.02,"0.76 - 1.00",1.17443187333958
"Fonte Boa","Amazônia","AM","NORTE",1301605,1,1,1,1,-2.51,-66.09,917.5,1671,1927.32,4683,1530,11057,43553,0.000163617,19165,0.94,0.19,0,0.141230068,0.92,0.039727582,1618,-2.51,-66.09,"0.76 - 1.00",1.13419549436792
"Guajará","Amazônia","AM","NORTE",1301654,1,1,0.999999999999676,1.00000000000032,-7.54,-72.58,69580.1,1047,1,4124,725,24605,42253.9,1.78544e-05,10185,0.9,0.09,0.001054852,0.117829457,0.92,0.034810127,2154,-7.54,-72.58,"0.76 - 1.00",1.13234154434751
"Humaitá","Amazônia","AM","NORTE",1301704,1.08147308545714,0.924664712832215,1.23399497378924,0.81037607222118,-7.5,-63.02,88209.2,2514,11333,2571,852,27571,55005.4,1.92001e-05,18201,0.85,0.13,0,0.155477032,0.7,0.0546875,1612,-7.5,-63.02,"0.76 - 1.00",1.1547451240989
"Ipixuna","Amazônia","AM","NORTE",1301803,2.38392592464661,0.41947612115852,3.27433320232377,0.305405692765265,-7.05,-71.69,27308.8,794,3549.48,4233,738,17478,8281.11,3.52212e-05,15.02,0.81,0.14,0,0.1179941,0.65,0.042766151,2337,-7.05,-71.69,"0.26 - 0.50",2.5868708415374
"Iranduba","Amazônia","AM","NORTE",1301852,0.999999999999995,1,2.29187112078904,0.436324709068162,-3.28,-60.18,24300.3,3873,27304,5700,1707,99207,13863,4.73958e-05,41958,0.79,0.3,0.001429593,0.289915966,0.88,0.088634739,21385,-3.28,-60.18,"0.76 - 1.00",1.18805243102785
"Itacoatiara","Amazônia","AM","NORTE",1301902,1.21524784222543,0.822877412535655,2.73767144825845,0.36527392672928,-3.14,-58.44,146627.8,4636,27867,10505,2711,101535,92119,8.30381e-06,27665,0.85,0.15,0.008599509,0.214070352,0.93,0.084766585,11.23,-3.14,-58.44,"0.76 - 1.00",1.33246620319281
"Itamarati","Amazônia","AM","NORTE",1301951,1,1,1,1,-6.42,-68.25,6785.7,97,1,2060,401,11135,2420.32,0.000182413,8597,0.86,0.26,0,0.0609319,0.56,0.008762322,0.32,-6.42,-68.25,"0.76 - 1.00",1.19645705833354
"Itapiranga","Amazônia","AM","NORTE",1302009,1,1,1,1,-2.74,-58.02,11538.3,373,1,746,52,3737,7826.8,0.000113101,16582,0.96,0.23,0,0.339712919,0.95,0.128318584,2105,-2.74,-58.02,"0.76 - 1.00",1.18711657168
"Japurá","Amazônia","AM","NORTE",1302108,0.999999999999998,1,1,1,-1.82,-66.59,3041.8,257,771886,1256,8,4616,2043.09,0.000282792,13581,0.82,0.15,0,0.170818505,0.89,0.023178808,0.08,-1.82,-66.59,"0.76 - 1.00",1.18400544178679
"Juruá","Amazônia","AM","NORTE",1302207,0.999999999999516,1.00000000000048,0.999999999999978,1.00000000000002,-3.48,-66.06,2181.7,634,1,3176,21,3142,161878,0.000248565,9637,0.89,0.01,0,0.139726027,0.87,0.014354067,0.72,-3.48,-66.06,"0.76 - 1.00",1.19526643384402
"Jutaí","Amazônia","AM","NORTE",1302306,1.52481683370816,0.655816474407702,1.97826266818408,0.505494045903386,-2.74,-66.76,6092.3,2140,1836.14,4245,633,14320,1001.9,0.000188541,27.17,0.94,0.03,0,0.122040073,0.49,0.01,0.23,-2.74,-66.76,"0.51 - 0.75",1.69217214125745
"Lábrea","Amazônia","AM","NORTE",1302405,1.17569374732551,0.850561638415466,2.84894628709045,0.351006968622519,-7.25,-64.79,346270.1,7247,28518.69,9397,3825,102162,124936.13,1.56962e-06,27529,0.86,0.07,0.004876067,0.118987342,0.74,0.057293783,0.66,-7.25,-64.79,"0.76 - 1.00",1.25759234481599
"Manacapuru","Amazônia","AM","NORTE",1302504,1.38032833126549,0.724465315497218,2.924218319497,0.341971730815232,-3.29,-60.62,55464.8,3197,19881.7,8384,5121,69227,38563.74,2.70774e-05,23241,0.89,0.1,0.003818413,0.172897196,0.89,0.089096309,13148,-3.29,-60.62,"0.51 - 0.75",1.51856366838288
"Manaquiri","Amazônia","AM","NORTE",1302553,1.13532057132493,0.880808491678249,3.51007282797503,0.284894373709307,-3.42,-60.45,39161.7,431,2679.07,4784,337,14978,28219.57,5.2797e-05,17739,0.96,0.16,0.003903201,0.202898551,0.93,0.022638564,7606,-3.42,-60.45,"0.76 - 1.00",1.23689455350401
"Manaus","Amazônia","AM","NORTE",1302603,1,1,2.79461722861316,0.357830757558256,-3.1,-60.02,42006,5554,68148,7949,3625,172366,31529,4.19297e-05,33512,0.62,0.26,0.005661348,0.372894948,0.64,0.064333505,186847,-3.1,-60.02,"0.76 - 1.00",1.17695615550629
"Manicoré","Amazônia","AM","NORTE",1302702,1.2624731035635,0.792096082821383,2.66897557311111,0.374675590917582,-5.8,-61.29,210856.8,5227,32837,10836,5863,118617,113052.23,4.24068e-06,16558,0.87,0.09,0.006415094,0.231595092,0.67,0.101132075,1132,-5.8,-61.29,"0.76 - 1.00",1.33936173910426
"Maraã","Amazônia","AM","NORTE",1302801,1.00000000000005,0.999999999999954,0.999999999999982,1.00000000000002,-1.85,-65.58,4185.9,969,1,2626,707,14340,1478.88,0.000195914,12975,0.94,0.05,0,0.191318328,0.92,0.011034483,1101,-1.85,-65.58,"0.76 - 1.00",1.18370431384695
"Maués","Amazônia","AM","NORTE",1302900,1.70282045753108,0.587260973743468,3.88211287598963,0.257591685750528,-3.38,-57.71,134043.4,2968,9129,8447,1823,35289,87276.85,2.9478e-05,14991,0.84,0.13,0.007307476,0.153072626,0.96,0.084879146,1556,-3.38,-57.71,"0.51 - 0.75",1.83556727214239
"Nhamundá","Amazônia","AM","NORTE",1303007,1.26696844127878,0.789285642340606,3.99223033638785,0.250486549056384,-2.18,-56.71,53425.6,1507,4755,7388,427,22753,11749.12,1.80401e-05,21399,0.9,0.04,0.003039514,0.19865643,0.78,0.112462006,1482,-2.18,-56.71,"0.76 - 1.00",1.38947930909356
"Nova Olinda do Norte","Amazônia","AM","NORTE",1303106,1,1,2.59943771886483,0.384698580290163,-3.88,-59.09,45187.1,1323,3408,6396,273,27891,29166.61,4.08739e-05,26225,0.88,0.21,0,0.219432314,0.91,0.024425287,6531,-3.88,-59.09,"0.76 - 1.00",1.13903135545657
"Novo Airão","Amazônia","AM","NORTE",1303205,1,1,1,1,-2.62,-60.94,7582.9,827,1,1740,1378,4324,6562.42,0.000354149,14329,0.87,0.17,0,0.145038168,0.92,0.058091286,0.49,-2.62,-60.94,"0.76 - 1.00",1.20126338923555
"Novo Aripuanã","Amazônia","AM","NORTE",1303304,1.62821270075049,0.614170371929336,3.2494177685249,0.30774744007569,-5.12,-60.38,124909.4,1977,10336.62,3557,1400,32040,71226.62,2.4731e-05,14096,0.88,0.15,0.022862823,0.117021277,0.8,0.051689861,0.61,-5.12,-60.38,"0.51 - 0.75",1.75538706516318
"Parintins","Amazônia","AM","NORTE",1303403,1.11748709955499,0.89486491647038,2.63986866460605,0.378806723761475,-2.62,-56.73,126998.3,2082,11906.1,11422,3511,64523,40871.85,7.63072e-06,23926,0.88,0.1,0.001458789,0.290240811,0.78,0.031728665,19111,-2.62,-56.73,"0.76 - 1.00",1.2084792581501
"Pauini","Amazônia","AM","NORTE",1303502,1,1,1.99010073059286,0.502487127725487,-7.71,-66.97,29456,123,1508.04,5281,297,11859,13025.91,4.77076e-05,15917,0.95,0.18,0,0.10082769,0.94,0.012765957,0.47,-7.71,-66.97,"0.76 - 1.00",1.12241057945341
"Presidente Figueiredo","Amazônia","AM","NORTE",1303536,1.15679704212483,0.864455875650565,4.02558024208651,0.248411394100466,-2.03,-60.02,196920.1,7718,63445,7692,3638,110820,164229,3.01066e-05,29732,0.76,0.22,0.002826456,0.340740741,0.79,0.110231769,1361,-2.03,-60.02,"0.76 - 1.00",1.25562961745268
"Rio Preto da Eva","Amazônia","AM","NORTE",1303569,1.04812424203139,0.954085364977227,2.38935047377919,0.418523783335275,-2.69,-59.7,73711.6,4153,35577,3285,1576,77178,60715.76,7.69037e-05,29341,0.72,0.44,0.000996016,0.393404005,0.58,0.112549801,5503,-2.69,-59.7,"0.76 - 1.00",1.14294120534689
"Santa Isabel do Rio Negro","Amazônia","AM","NORTE",1303601,1,1,1.00000000000001,0.999999999999987,-0.41,-65.01,677.3,1090,555975,3962,539,8402,157594,0.000389943,16954,0.94,0.02,0,0.199251637,0.64,0.005221932,0.38,-0.41,-65.01,"0.76 - 1.00",1.1981543523628
"Santo Antônio do Içá","Amazônia","AM","NORTE",1303700,0.9999999999999,1.0000000000001,0.999999999999807,1.00000000000019,-3.1,-67.94,3461.3,297,831379,3329,435,10137,2395.99,0.000251771,21576,0.83,0.04,0.00265252,0.223701731,0.98,0.00530504,1866,-3.1,-67.94,"0.76 - 1.00",1.164636290743
"São Gabriel da Cachoeira","Amazônia","AM","NORTE",1303809,1,1,1,1,-0.12,-67.08,9826.4,3013,1,14476,2616,20350,149574,0.000302104,22117,0.95,0.01,0,0.240082966,0.58,0.042260692,0.41,-0.12,-67.08,"0.76 - 1.00",1.18139628256138
"São Paulo de Olivença","Amazônia","AM","NORTE",1303908,1,1,0.999999999999723,1.00000000000028,-3.37,-68.87,2094.5,855,875679,6026,408,10431,875707,0.000548835,27847,0.96,0.05,0.009505703,0.237663646,0.39,0.031368821,1935,-3.37,-68.87,"0.76 - 1.00",1.19557417130009
"São Sebastião do Uatumã","Amazônia","AM","NORTE",1303957,1,1,1.00000000000043,0.999999999999573,-2.57,-57.87,29624,410,2303.05,2443,21,12274,21247.88,4.22847e-05,13751,0.77,0.24,0,0.237410072,0.99,0.142156863,1.26,-2.57,-57.87,"0.76 - 1.00",1.16745417736369
"Silves","Amazônia","AM","NORTE",1304005,1.17003652902542,0.854674170585895,2.05098996958159,0.48756942492703,-2.83,-58.2,22478.3,731,1806.94,2035,52,11586,13940.41,4.63885e-05,16359,0.88,0.12,0.003984064,0.267857143,0.98,0.061752988,2474,-2.83,-58.2,"0.76 - 1.00",1.29395819789231
"Tabatinga","Amazônia","AM","NORTE",1304062,1,1,1,1,-4.25,-69.93,3353.6,1276,4032.57,8779,1070,21171,1225,0.00041918,18957,0.85,0.11,0,0.326351351,0.8,0.081524616,19484,-4.25,-69.93,"0.76 - 1.00",1.1729425977127
"Tapauá","Amazônia","AM","NORTE",1304104,1.12509596152483,0.888813073904123,3.58257236524201,0.279129044175622,-5.62,-63.18,29849.7,595,869165,4047,615,18270,25765.91,0.000134403,21585,0.94,0.08,0,0.069337442,0.79,0.006427916,0.21,-5.62,-63.18,"0.76 - 1.00",1.22367398491757
"Tefé","Amazônia","AM","NORTE",1304203,1.25842547760207,0.794643797188131,2.38844080702771,0.418683183212084,-3.35,-64.71,21291.4,2333,5960.32,11749,1511,40843,15540.31,0.000121597,17067,0.84,0.05,0.00109529,0.193636862,0.75,0.059145674,2618,-3.35,-64.71,"0.76 - 1.00",1.38784145346633
"Tonantins","Amazônia","AM","NORTE",1304237,1,1,1,1,-2.87,-67.8,3294.2,280,636254,1361,93,4393,863167,0.00029059,14025,0.95,0.06,0,0.14057508,0.66,0.013623978,2913,-2.87,-67.8,"0.76 - 1.00",1.18916426555912
"Uarini","Amazônia","AM","NORTE",1304260,1.16957322971947,0.855012729933857,2.11454947563931,0.472913976012626,-2.99,-65.1,22300.8,406,1426.9,4510,884,16401,14373.64,0.00020567,9395,0.98,0.03,0,0.15914787,0.66,0.00498132,1307,-2.99,-65.1,"0.76 - 1.00",1.28883306442888
"Urucará","Amazônia","AM","NORTE",1304302,2.39540352857194,0.417466196435039,3.02609256224407,0.330459157950683,-2.53,-57.75,56099,1196,5149,2736,304,19394,24548.04,2.65833e-05,23.48,0.82,0.38,0.068965517,0.277192983,0.93,0.082101806,0.61,-2.53,-57.75,"0.26 - 0.50",2.66883035196388
"Urucurituba","Amazônia","AM","NORTE",1304401,1,1,0.999999999999999,1,-3.13,-58.15,39725.5,528,1,3296,399,11513,6781.87,3.05087e-05,20483,0.63,0.1,0.001883239,0.197674419,0.94,0.050847458,7673,-3.13,-58.15,"0.76 - 1.00",1.1392600368017
"Amajari","Amazônia","RR","NORTE",1400027,1.14749445627718,0.871463905145392,2.52084082410411,0.396693036084653,3.65,-61.37,384045.3,3168,18921,6745,3495,75834,56471.86,4.53452e-06,27682,0.75,0.22,0.000708215,0.221891288,0.8,0.095609065,0.41,3.65,-61.37,"0.76 - 1.00",1.23543883861051
"Alto Alegre","Amazônia","RR","NORTE",1400050,1.05071405842009,0.95173372049828,3.17678569360004,0.314783588334146,2.98,-61.29,288480.3,4913,46729,6818,933,94408,111227,5.33857e-06,29779,0.76,0.08,0.005131965,0.218295218,0.49,0.059384164,0.62,2.98,-61.29,"0.76 - 1.00",1.14735607695431
"Boa Vista","Amazônia","RR","NORTE",1400100,1.21459141633755,0.823322136604077,3.15294984245384,0.317163307368611,2.81,-60.67,171665.7,5876,51090,4350,3497,81309,41620,7.31785e-05,28913,0.7,0.22,0.007722008,0.396491228,0.9,0.103474903,58382,2.81,-60.67,"0.76 - 1.00",1.32757565634019
"Bonfim","Amazônia","RR","NORTE",1400159,1.65271605889465,0.605064611442578,3.46067840105579,0.288960684614588,3.35,-59.83,394360.9,6206,60471.98,4657,2843,95885,95427.56,3.8627e-05,16363,0.74,0.11,0.001011122,0.386706949,0.4,0.045500506,1476,3.35,-59.83,"0.51 - 0.75",1.80513915587913
"Cantá","Amazônia","RR","NORTE",1400175,1.03305758839998,0.968000246287157,2.34315671637713,0.426774698000631,2.6,-60.59,296136.8,3385,35232,8115,1834,127902,216565,7.55037e-06,18318,0.75,0.09,0.00216544,0.289687924,0.69,0.042875704,2202,2.6,-60.59,"0.76 - 1.00",1.13090298373725
"Caracaraí","Amazônia","RR","NORTE",1400209,1.53471054315949,0.651588668923401,4.45306360168399,0.224564499734932,1.81,-61.12,189405.2,2374,14543,4081,1016,29583,141376.22,1.1568e-05,20308,0.82,0.07,0.000834028,0.197568389,0.87,0.078398666,0.44,1.81,-61.12,"0.51 - 0.75",1.69170560076861
"Caroebe","Amazônia","RR","NORTE",1400233,1.61113014562127,0.620682322106505,3.39117435547643,0.294883098058669,0.88,-59.69,152636.8,2941,19658,3296,2786,46504,100902.42,7.25842e-06,13921,0.83,0.13,0,0.250821468,0.28,0.111583422,0.79,0.88,-59.69,"0.51 - 0.75",1.71403064076186
"Iracema","Amazônia","RR","NORTE",1400282,1.65387827892032,0.604639417994423,3.28287136142528,0.304611387381882,2.18,-61.04,116539,2720,24287.98,2898,1861,47947,63060.98,1.58628e-05,16648,0.76,0.12,0,0.12295082,0.89,0.131241084,0.76,2.18,-61.04,"0.51 - 0.75",1.79006792804656
"Mucajaí","Amazônia","RR","NORTE",1400308,1.65679591169104,0.603574642443034,2.75189912532524,0.363385412930721,2.43,-60.9,200144.6,4444,46844,3136,1147,78129,101557.72,4.16884e-06,17889,0.76,0.17,0.004784689,0.343032159,0.94,0.131100478,1364,2.43,-60.9,"0.51 - 0.75",1.84095026097534
"Normandia","Amazônia","RR","NORTE",1400407,1.64198758636023,0.609018002515285,3.52967466613082,0.283312229763143,3.88,-59.62,23852.1,1471,6878,4245,265,22995,1044.72,1.6159e-05,12866,0.71,0.16,0,0.312151617,0.09,0.026476578,1511,3.88,-59.62,"0.51 - 0.75",1.81422117065177
"Pacaraima","Amazônia","RR","NORTE",1400456,1,1,1,1,4.43,-61.14,19542.7,268,2001.42,1461,390,10838,802066,2.07479e-05,16683,0.81,0.49,0.005665722,0.278787879,0.99,0.110481586,1541,4.43,-61.14,"0.76 - 1.00",1.18366379628317
"Rorainópolis","Amazônia","RR","NORTE",1400472,1.73688481016627,0.575743419567514,4.93404683698509,0.20267339022891,0.94,-60.41,208597.8,4121,27020,6454,3979,49259,153429.59,7.05173e-06,19381,0.76,0.12,0.00104221,0.239004149,0.98,0.082855654,0.84,0.94,-60.41,"0.51 - 0.75",1.90052779346992
"São João da Baliza","Amazônia","RR","NORTE",1400506,1.76885043966217,0.565338921582872,3.79003006418739,0.263850149751888,0.95,-59.91,89785.6,1418,11759,2021,1391,19701,57815.34,2.04673e-05,14362,0.81,0.17,0.003891051,0.293103448,0.37,0.097276265,1807,0.95,-59.91,"0.51 - 0.75",1.93697020798161
"São Luiz","Amazônia","RR","NORTE",1400605,1.82026426638962,0.549370780091967,2.8326568580616,0.353025463410455,1,-60.15,81551.5,1253,9756.08,1325,1948,19871,54322.21,1.20401e-05,11464,0.81,0.07,0,0.228991597,0.26,0.072765073,4975,1,-60.15,"0.51 - 0.75",1.98646035041521
"Uiramutã","Amazônia","RR","NORTE",1400704,1,1,1,1,4.59,-60.16,19535.1,356,1149.54,7468,258,8412,707327,2.79587e-05,15772,0.97,0.05,0.000745157,0.282578875,1,0.040983607,1.22,4.59,-60.16,"0.76 - 1.00",1.16205587622101
"Abaetetuba","Amazônia","PA","NORTE",1500107,1,1,1.39112702767136,0.71884161554529,-1.72951,-48.8743,94116.3,5333,26419,32227,1818,267249,19264,5.10965e-05,11.82,0.85,0.07,0.001275239,0.135358146,0.91,0.050797024,95243,-1.72951,-48.8743,"0.76 - 1.00",1.19253857267673
"Abel Figueiredo","Amazônia","PA","NORTE",1500131,1.26691044715356,0.789321772700477,1.31648243619998,0.759599955534916,-4.95,-48.39,25917.2,241,5824.95,395,232,14619,1150.02,1.03625e-05,8113,0.85,0.02,1e-10,0.245454546,1,0.102150538,11774,-4.95,-48.39,"0.76 - 1.00",1.42723649633845
"Acará","Amazônia","PA","NORTE",1500206,1.32353590818663,0.75555184699907,2.29596479657181,0.435546747708474,-1.96,-48.19,154795.4,4189,23769,19330,10488,136131,65318,2.21737e-05,10573,0.94,0.04,0.004393535,0.108505564,0.88,0.050839479,12454,-1.96,-48.19,"0.76 - 1.00",1.44593240559418
"Afuá","Amazônia","PA","NORTE",1500305,1.09846604680169,0.91036040932864,1.9791410053024,0.505269709091397,-0.15,-50.38,133819.2,5623,15201.99,12128,5907,108773,120130,2.69769e-05,12572,0.97,0.02,0.004888268,0.075520833,0.89,0.047253259,4556,-0.15,-50.38,"0.76 - 1.00",1.1764541256782
"Água Azul do Norte","Amazônia","PA","NORTE",1500347,1.06199421642323,0.941624713708871,2.96810191481049,0.336915654752323,-6.79,-50.46,408678.7,8355,115201,6693,8621,206088,78706,7.73172e-07,8018,0.72,0.06,0.001239157,0.206773619,0.97,0.147459727,3751,-6.79,-50.46,"0.76 - 1.00",1.1631520159619
"Alenquer","Amazônia","PA","NORTE",1500404,1.65140818590037,0.60554380712046,3.40407426266739,0.293765624025022,-1.94,-54.73,302046.1,7974,24017,24238,5269,109849,106877.97,2.45977e-06,12377,0.79,0.07,0.002024292,0.140738186,0.89,0.067206478,2336,-1.94,-54.73,"0.51 - 0.75",1.79903233005852
"Almeirim","Amazônia","PA","NORTE",1500503,0.999999999999957,1.00000000000004,0.999999999999938,1.00000000000006,-1.52,-52.58,181246.2,2382,1,4230,677,30891,83288.92,7.32716e-06,16314,0.76,0.24,0.006404392,0.129301356,0.77,0.028362306,0.46,-1.52,-52.58,"0.76 - 1.00",1.17695252691993
"Altamira","Amazônia","PA","NORTE",1500602,0.999999999999999,1,2.95457467466021,0.338458191148953,-3.2,-52.2,1527792.3,17477,123669,13962,8377,299641,759660,7.3608e-07,13789,0.7,0.05,0.001540041,0.172211953,0.77,0.047227926,0.7,-3.2,-52.2,"0.76 - 1.00",1.18131704914827
"Anajás","Amazônia","PA","NORTE",1500701,1.67004200187221,0.598787335216086,2.61509532119364,0.382395238864012,-0.98,-49.93,162642,657,3298.76,2900,359,17084,132335,5.20425e-05,9356,0.94,0.01,0.00060024,0.025562995,0.78,0.031212485,4118,-0.98,-49.93,"0.51 - 0.75",1.8374378249781
"Ananindeua","Amazônia","PA","NORTE",1500800,1,1,1,1,-1.36,-48.37,1401.2,407,1,697,7,7176,279614,1.58099e-06,19989,0.84,0.32,0.006968641,0.14379085,0.75,0.073170732,2709.66,-1.36,-48.37,"0.76 - 1.00",1.19096443262778
"Anapu","Amazônia","PA","NORTE",1500859,1.64287049283969,0.608690705906773,3.69645520011677,0.270529452100058,-3.47,-51.19,396205.5,4374,33593,7807,6515,80739,176998,2.37072e-06,12.7,0.79,0.05,0.000832293,0.141983399,0.99,0.047856846,2278,-3.47,-51.19,"0.51 - 0.75",1.75913690227792
